Sub-Curriculum Title,Sub-Curriculum Parent ID,Curriculum ID,Curriculum Title,Curriculum Description,Item Type,Item ID,Revision Number,Item Title,Initial Period (Item),Initial Number (Item),Effective Date,Sub-Curriculum ID,,,Active,Date Created
POROS Coulter Particle Size (Bedford QC),CUR-LSG-BED-QC-5009,CUR-LSG-BED-QC-5009,QC Coulter Verification Curriculum (Bedford QC Analytics),,ELEARN,LSG-BED-QC-LI-0012,A,QC - Isotone Filtration Instructions(Bedford and Chelmsford MA Site),Days,28,11-Apr-25,CUR-LSG-BED-QC-0061,,,Yes,11-Apr-25
POROS Coulter Particle Size (Bedford QC),CUR-LSG-BED-QC-5009,CUR-LSG-BED-QC-5009,QC Coulter Verification Curriculum (Bedford QC Analytics),,ELEARN,LSG-BED-QC-LI-0007,A,Multisizer 4e: Critical Analysis/Review Steps (Bedford and Chelmsford MA Site),Days,28,11-Apr-25,CUR-LSG-BED-QC-0061,,,Yes,11-Apr-25
POROS Coulter Particle Size (Bedford QC),CUR-LSG-BED-QC-5009,CUR-LSG-BED-QC-5009,QC Coulter Verification Curriculum (Bedford QC Analytics),,DOC,LSG-BED-BED3005,Z,BED3005 PARTICLE SIZE ANALYSIS (PPA MA Sites),Days,28,27-Jul-25,CUR-LSG-BED-QC-0061,,,Yes,11-Apr-25
POROS Coulter Verification (Bedford QC),CUR-LSG-BED-QC-5009,CUR-LSG-BED-QC-5009,QC Coulter Verification Curriculum (Bedford QC Analytics),,OJT,LSG-BED-QC-OJT-0033,1,Coulter Verification (Bedford and Chelmsford MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0062,,,Yes,11-Apr-25
POROS Coulter Verification (Bedford QC),CUR-LSG-BED-QC-5009,CUR-LSG-BED-QC-5009,QC Coulter Verification Curriculum (Bedford QC Analytics),,DOC,LSG-BED-100117298,A,100117298 APERTURE CAL/VER FOR M4E (PPA MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0062,,,Yes,11-Apr-25
POROS Coulter Verification (Bedford QC),CUR-LSG-BED-QC-5009,CUR-LSG-BED-QC-5009,QC Coulter Verification Curriculum (Bedford QC Analytics),,DOC,LSG-BED-BED3005,Z,BED3005 PARTICLE SIZE ANALYSIS (PPA MA Sites),Days,28,27-Jul-25,CUR-LSG-BED-QC-0062,,,Yes,11-Apr-25
POROS Coulter Particle Size (Bedford QC),CUR-LSG-BED-QC-0062,CUR-LSG-BED-QC-5009,QC Coulter Verification Curriculum (Bedford QC Analytics),,OJT,LSG-BED-QC-OJT-0080,1,POROS Coulter Particle Size (Bedford and Chelmsford MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0061,,,Yes,11-Apr-25
POROS Coulter Particle Size (Bedford QC),CUR-LSG-BED-QC-0062,CUR-LSG-BED-QC-5009,QC Coulter Verification Curriculum (Bedford QC Analytics),,DOC,LSG-BED-100118379,A,100118379 MULTISIZER 4E OPERATION (PPA MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0061,,,Yes,11-Apr-25
POROS Coulter Particle Size (Bedford QC),CUR-LSG-BED-QC-0062,CUR-LSG-BED-QC-5009,QC Coulter Verification Curriculum (Bedford QC Analytics),,DOC,LSG-BED-BED3005,Z,BED3005 PARTICLE SIZE ANALYSIS (PPA MA Sites),Days,28,27-Jul-25,CUR-LSG-BED-QC-0061,,,Yes,11-Apr-25
POROS Coulter Particle Size (Bedford QC),CUR-LSG-BED-QC-0062,CUR-LSG-BED-QC-5009,QC Coulter Verification Curriculum (Bedford QC Analytics),,ELEARN,LSG-BED-QC-LI-0007,A,Multisizer 4e: Critical Analysis/Review Steps (Bedford and Chelmsford MA Site),Days,28,11-Apr-25,CUR-LSG-BED-QC-0061,,,Yes,11-Apr-25
POROS Coulter Particle Size (Bedford QC),CUR-LSG-BED-QC-0062,CUR-LSG-BED-QC-5009,QC Coulter Verification Curriculum (Bedford QC Analytics),,ELEARN,LSG-BED-QC-LI-0012,A,QC - Isotone Filtration Instructions(Bedford and Chelmsford MA Site),Days,28,11-Apr-25,CUR-LSG-BED-QC-0061,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-5010,QC Bedford UV Testing Curriculum (Bedford QC Analytics),Level Tech II+.,,,,,,,,,,,Yes,16-Apr-25
UV Acetone Concentration (Bedford QC),CUR-LSG-BED-QC-5010,CUR-LSG-BED-QC-5010,QC Bedford UV Testing Curriculum (Bedford QC Analytics),*Ensure to include OH550 sample in training for prep differences,OJT,LSG-BED-QC-OJT-0008,1,Acetone Concentration by UV (Bedford and Chelmsford MA Sites),Days,28,15-Apr-25,CUR-LSG-BED-QC-0089,,,Yes,15-Apr-25
UV Acetone Concentration (Bedford QC),CUR-LSG-BED-QC-5010,CUR-LSG-BED-QC-5010,QC Bedford UV Testing Curriculum (Bedford QC Analytics),*Ensure to include OH550 sample in training for prep differences,DOC,LSG-BED-4476695,D,"4476695 FORM, ACETONE CONC BY UV (PPA MA Sites)",Days,28,6-Aug-25,CUR-LSG-BED-QC-0089,,,Yes,15-Apr-25
,,CUR-LSG-BED-QC-5011,QC Chelmsford UV Testing Curriculum (Bedford QC Analytics),Level Tech II+.,,,,,,,,,,,Yes,16-Apr-25
UV Acetone Concentration (Bedford QC),CUR-LSG-BED-QC-5011,CUR-LSG-BED-QC-5011,QC Chelmsford UV Testing Curriculum (Bedford QC Analytics),*Ensure to include OH550 sample in training for prep differences,OJT,LSG-BED-QC-OJT-0008,1,Acetone Concentration by UV (Bedford and Chelmsford MA Sites),Days,28,15-Apr-25,CUR-LSG-BED-QC-0089,,,Yes,15-Apr-25
UV Acetone Concentration (Bedford QC),CUR-LSG-BED-QC-5011,CUR-LSG-BED-QC-5011,QC Chelmsford UV Testing Curriculum (Bedford QC Analytics),*Ensure to include OH550 sample in training for prep differences,DOC,LSG-BED-4476695,D,"4476695 FORM, ACETONE CONC BY UV (PPA MA Sites)",Days,28,6-Aug-25,CUR-LSG-BED-QC-0089,,,Yes,15-Apr-25
UV Protein Concentration (Bedford QC),CUR-LSG-BED-QC-5011,CUR-LSG-BED-QC-5011,QC Chelmsford UV Testing Curriculum (Bedford QC Analytics),Training should cover UV Instrument operations and determination of protein concentrations.,OJT,LSG-BED-QC-OJT-0109,1,Protein Concentration by UV (Bedford and Chelmsford MA Sites),Days,28,15-Apr-25,CUR-LSG-BED-QC-0090,,,Yes,15-Apr-25
UV Protein Concentration (Bedford QC),CUR-LSG-BED-QC-5011,CUR-LSG-BED-QC-5011,QC Chelmsford UV Testing Curriculum (Bedford QC Analytics),Training should cover UV Instrument operations and determination of protein concentrations.,DOC,LSG-BED-BED3084,S,BED3084 DETERMINATION OF PROTEIN CONCENTRATION by UV (PPA MA Sites),Days,28,15-Apr-25,CUR-LSG-BED-QC-0090,,,Yes,15-Apr-25
UV Protein Concentration (Bedford QC),CUR-LSG-BED-QC-5011,CUR-LSG-BED-QC-5011,QC Chelmsford UV Testing Curriculum (Bedford QC Analytics),Training should cover UV Instrument operations and determination of protein concentrations.,DOC,LSG-BED-BED3008,B1,BED3008 PROTEIN CAPACITY TEST FOR POROS A220 AND G220 (PPA MA Sites),Days,28,15-Apr-25,CUR-LSG-BED-QC-0090,,,Yes,15-Apr-25
UV Protein Concentration (Bedford QC),CUR-LSG-BED-QC-5011,CUR-LSG-BED-QC-5011,QC Chelmsford UV Testing Curriculum (Bedford QC Analytics),Training should cover UV Instrument operations and determination of protein concentrations.,DOC,LSG-BED-4380201,J,"4380201 FORM, PROTEIN CONCENTRATION POROS (PPA MA Sites)",Days,28,15-Apr-25,CUR-LSG-BED-QC-0090,,,Yes,15-Apr-25
,,CUR-LSG-BED-QC-5012,QC Bedford Bioassay Curriculum (Bedford QC Analytics),Level Tech III+.,,,,,,,,,,,Yes,16-Apr-25
Pipette Basics (Bedford General),CUR-LSG-BED-QC-5012,CUR-LSG-BED-QC-5012,QC Bedford Bioassay Curriculum (Bedford QC Analytics),Learn how to properly use mechanical pipette for accuracy and avoid damage.,ELEARN,LSG-BED-GEN-LI-0022,A,Pipette Basics (Bedford and Chelmsford MA Sites),Days,28,16-Apr-25,CUR-LSG-BED-GEN-0043,,,Yes,16-Apr-25
Pipette Basics (Bedford General),CUR-LSG-BED-QC-5012,CUR-LSG-BED-QC-5012,QC Bedford Bioassay Curriculum (Bedford QC Analytics),Learn how to properly use mechanical pipette for accuracy and avoid damage.,DOC,LSG-BED-BED7023,A1,BED7023 PIPETTE PERFORMANCE VERIFICATION (PPA MA Sites),Days,28,16-Apr-25,CUR-LSG-BED-GEN-0043,,,Yes,16-Apr-25
Biotest Ligand Density Testing (Bedford QC),CUR-LSG-BED-QC-5012,CUR-LSG-BED-QC-5012,QC Bedford Bioassay Curriculum (Bedford QC Analytics),*Include slurry percentage determination procedure training,DOC,LSG-BED-100080157,B,100080157 CURVE FOR ANTI-A/ANTI-B LIGAND (PPA MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0016,,,Yes,10-Apr-25
Biotest Ligand Density Testing (Bedford QC),CUR-LSG-BED-QC-5012,CUR-LSG-BED-QC-5012,QC Bedford Bioassay Curriculum (Bedford QC Analytics),*Include slurry percentage determination procedure training,DOC,LSG-BED-100080156,B,100080156 CURVE FOR ANTI-A/ANTI-B LIGAND (PPA MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0016,,,Yes,10-Apr-25
Biotest Ligand Density Testing (Bedford QC),CUR-LSG-BED-QC-5012,CUR-LSG-BED-QC-5012,QC Bedford Bioassay Curriculum (Bedford QC Analytics),*Include slurry percentage determination procedure training,DOC,LSG-BED-100041504,E00,"100041504 UOP,SPECTRAMAX M2 MICROPLATE READER (PPA MA Sites)",Days,28,20-Jan-26,CUR-LSG-BED-QC-0016,,,Yes,10-Apr-25
Biotest Ligand Density Testing (Bedford QC),CUR-LSG-BED-QC-5012,CUR-LSG-BED-QC-5012,QC Bedford Bioassay Curriculum (Bedford QC Analytics),*Include slurry percentage determination procedure training,DOC,LSG-BED-100080115,C,100080115 QCM FOR BIOTEST LIGAND DENSITY (PPA MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0016,,,Yes,10-Apr-25
Biotest Ligand Density Testing (Bedford QC),CUR-LSG-BED-QC-5012,CUR-LSG-BED-QC-5012,QC Bedford Bioassay Curriculum (Bedford QC Analytics),*Include slurry percentage determination procedure training,DOC,LSG-BED-100080114,B2,100080114 TEMPLATE FOR DATA ANALYSIS (PPA MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0016,,,Yes,10-Apr-25
Biotest Ligand Density Testing (Bedford QC),CUR-LSG-BED-QC-5012,CUR-LSG-BED-QC-5012,QC Bedford Bioassay Curriculum (Bedford QC Analytics),*Include slurry percentage determination procedure training,OJT,LSG-BED-QC-OJT-0024,1,Biotest Ligand Density Assay (Bedford and Chelmsford MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0016,,,Yes,10-Apr-25
POROS A ELISA Test (Bedford QC),CUR-LSG-BED-QC-5012,CUR-LSG-BED-QC-5012,QC Bedford Bioassay Curriculum (Bedford QC Analytics),*Assign training roles 'POROS BioCad HPLC' & 'UV Testing' as Co-requisites,DOC,LSG-BED-BED3330,E,BED3330 PROTEIN A ELISA TEST METHOD (PPA MA Sites),Days,28,14-Aug-25,CUR-LSG-BED-QC-0045,,,Yes,11-Apr-25
POROS A ELISA Test (Bedford QC),CUR-LSG-BED-QC-5012,CUR-LSG-BED-QC-5012,QC Bedford Bioassay Curriculum (Bedford QC Analytics),*Assign training roles 'POROS BioCad HPLC' & 'UV Testing' as Co-requisites,DOC,LSG-BED-4367481,B,"4367481 FORM, A50 ELISA CONTROL DATA SHEET (PPA MA Sites)",Days,28,11-Apr-25,CUR-LSG-BED-QC-0045,,,Yes,11-Apr-25
POROS A ELISA Test (Bedford QC),CUR-LSG-BED-QC-5012,CUR-LSG-BED-QC-5012,QC Bedford Bioassay Curriculum (Bedford QC Analytics),*Assign training roles 'POROS BioCad HPLC' & 'UV Testing' as Co-requisites,OJT,LSG-BED-QC-OJT-0066,1,POROS A50/A450 Leachate (Bedford and Chelmsford MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0045,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-5013,QC Specificity Curriculum (Bedford QC Analytics),Level Tech III+.,,,,,,,,,,,Yes,16-Apr-25
POROS AAV Specificity (Bedford QC),CUR-LSG-BED-QC-5013,CUR-LSG-BED-QC-5013,QC Specificity Curriculum (Bedford QC Analytics),**Must assign POROS Nanodrop training role at same time (co-req),DOC,LSG-BED-100038017,K,"100038017 FORM, VIRAL VECTOR RESIN SPECIFICITY (PPA MA Sites)",Days,28,23-Apr-25,CUR-LSG-BED-QC-0049,,,Yes,11-Apr-25
POROS AAV Specificity (Bedford QC),CUR-LSG-BED-QC-5013,CUR-LSG-BED-QC-5013,QC Specificity Curriculum (Bedford QC Analytics),**Must assign POROS Nanodrop training role at same time (co-req),DOC,LSG-BED-100037936,J,100037936 AAV RESIN VIRAL VECTOR SPECIFICITY (PPA MA Sites),Days,28,23-Apr-25,CUR-LSG-BED-QC-0049,,,Yes,11-Apr-25
POROS AAV Specificity (Bedford QC),CUR-LSG-BED-QC-5013,CUR-LSG-BED-QC-5013,QC Specificity Curriculum (Bedford QC Analytics),**Must assign POROS Nanodrop training role at same time (co-req),OJT,LSG-BED-QC-OJT-0070,1,POROS AAV Specificity (Bedford and Chelmsford MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0049,,,Yes,11-Apr-25
POROS Nanodrop (Bedford QC),CUR-LSG-BED-QC-5013,CUR-LSG-BED-QC-5013,QC Specificity Curriculum (Bedford QC Analytics),"Training should cover the micro-volume UV instrument operation, calibration and analysis of a wide variety of analytes, including POROS Affinity resin.",OJT,LSG-BED-QC-OJT-0090,1,POROS Nanodrop (Bedford and Chelmsford MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0066,,,Yes,10-Apr-25
POROS Nanodrop (Bedford QC),CUR-LSG-BED-QC-5013,CUR-LSG-BED-QC-5013,QC Specificity Curriculum (Bedford QC Analytics),"Training should cover the micro-volume UV instrument operation, calibration and analysis of a wide variety of analytes, including POROS Affinity resin.",DOC,LSG-BED-100038476,D,"100038476 PROC,NANODROP OPERATION & CALIBRATION (PPA MA Sites)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0066,,,Yes,10-Apr-25
,,CUR-LSG-BED-QC-5014,QC Final Data Review Curriculum (Bedford QC Analytics),Level Tech III+.,,,,,,,,,,,Yes,16-Apr-25
Final Data Review (Bedford QC),CUR-LSG-BED-QC-5014,CUR-LSG-BED-QC-5014,QC Final Data Review Curriculum (Bedford QC Analytics),"""Review data & deviation sheets, QM transfer check, SAP transactions, lock out, tier board tracker
Final data review is for the entire QC batch record when all the testing is completed and needs final review on the ZQMS.""",DOC,LSG-BED-BED3044,J,BED3044 MASTER BATCH RECORD CONTROL (PPA MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0026,,,Yes,10-Apr-25
Final Data Review (Bedford QC),CUR-LSG-BED-QC-5014,CUR-LSG-BED-QC-5014,QC Final Data Review Curriculum (Bedford QC Analytics),"""Review data & deviation sheets, QM transfer check, SAP transactions, lock out, tier board tracker
Final data review is for the entire QC batch record when all the testing is completed and needs final review on the ZQMS.""",OJT,LSG-BED-QC-OJT-0111,1,QC Final Data Review (Bedford and Chelmsford MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0026,,,Yes,10-Apr-25
Final Data Review (Bedford QC),CUR-LSG-BED-QC-5014,CUR-LSG-BED-QC-5014,QC Final Data Review Curriculum (Bedford QC Analytics),"""Review data & deviation sheets, QM transfer check, SAP transactions, lock out, tier board tracker
Final data review is for the entire QC batch record when all the testing is completed and needs final review on the ZQMS.""",INSTR,LSG-BED-QA-0002,1,Batch Record Review (Bedford and Chelmsford MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0026,,,Yes,10-Apr-25
LSG TrackWise Originator Role Training (Curriculum),CUR-LSG-BED-QC-5014,CUR-LSG-BED-QC-5014,QC Final Data Review Curriculum (Bedford QC Analytics),,ELEARN,LSG-GBL-QUA-TF_94001,2,LSG TrackWise - Initiating a Problem Notification (PN),Days,30,8-Sep-21,CUR-LSG-GBL-QUA-0011,,,Yes,27-Jan-20
LSG TrackWise Originator Role Training (Curriculum),CUR-LSG-BED-QC-5014,CUR-LSG-BED-QC-5014,QC Final Data Review Curriculum (Bedford QC Analytics),,ELEARN,LSG-GBL-QUA-TF_94002,2,LSG TrackWise - System Basics,Days,30,11-Jun-21,CUR-LSG-GBL-QUA-0011,,,Yes,27-Jan-20
,,CUR-LSG-BED-QC-5015,QC Extractable Testing Curriculum (Bedford QC Analytics),Level Tech III+.,,,,,,,,,,,Yes,16-Apr-25
EXTRACTABLE TESTING (Bedford QC),CUR-LSG-BED-QC-5015,CUR-LSG-BED-QC-5015,QC Extractable Testing Curriculum (Bedford QC Analytics),"""R&A of Extractable Testing (BED3311) and OJT. OJT includes Day 1: oil bath and moisture balance operation, sample preparation, and starting the extraction. Day 2: sample preparation, rotovap operation, and data analysis.
Loss on drying should be co-requisite or otherwise able to be assigned at the same time. Training for extractables includes training with moisture balance (assign training unless previously trained).""",DOC,LSG-BED-BED3311,G,BED3311 EXTRACTABLE TESTING (PPA MA Sites),Days,28,24-Apr-25,CUR-LSG-BED-QC-0025,,,Yes,10-Apr-25
EXTRACTABLE TESTING (Bedford QC),CUR-LSG-BED-QC-5015,CUR-LSG-BED-QC-5015,QC Extractable Testing Curriculum (Bedford QC Analytics),"""R&A of Extractable Testing (BED3311) and OJT. OJT includes Day 1: oil bath and moisture balance operation, sample preparation, and starting the extraction. Day 2: sample preparation, rotovap operation, and data analysis.
Loss on drying should be co-requisite or otherwise able to be assigned at the same time. Training for extractables includes training with moisture balance (assign training unless previously trained).""",DOC,LSG-BED-BED3026,F,BED3026 LOSS ON DRYING - TEST & OPER OF OHAUS B (PPA MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0025,,,Yes,10-Apr-25
EXTRACTABLE TESTING (Bedford QC),CUR-LSG-BED-QC-5015,CUR-LSG-BED-QC-5015,QC Extractable Testing Curriculum (Bedford QC Analytics),"""R&A of Extractable Testing (BED3311) and OJT. OJT includes Day 1: oil bath and moisture balance operation, sample preparation, and starting the extraction. Day 2: sample preparation, rotovap operation, and data analysis.
Loss on drying should be co-requisite or otherwise able to be assigned at the same time. Training for extractables includes training with moisture balance (assign training unless previously trained).""",DOC,LSG-BED-8-0345-70-0499,E,8-0345-70-0499 EXTRACTABLES TEST DATA (PPA MA Sites),Days,28,24-Apr-25,CUR-LSG-BED-QC-0025,,,Yes,10-Apr-25
EXTRACTABLE TESTING (Bedford QC),CUR-LSG-BED-QC-5015,CUR-LSG-BED-QC-5015,QC Extractable Testing Curriculum (Bedford QC Analytics),"""R&A of Extractable Testing (BED3311) and OJT. OJT includes Day 1: oil bath and moisture balance operation, sample preparation, and starting the extraction. Day 2: sample preparation, rotovap operation, and data analysis.
Loss on drying should be co-requisite or otherwise able to be assigned at the same time. Training for extractables includes training with moisture balance (assign training unless previously trained).""",OJT,LSG-BED-QC-OJT-0038,1,Extractable Testing (Bedford and Chelmsford MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0025,,,Yes,10-Apr-25
LOSS ON DRYING - OHAUS Balance (Bedford QC),CUR-LSG-BED-QC-0025,CUR-LSG-BED-QC-5015,QC Extractable Testing Curriculum (Bedford QC Analytics),"Training should cover the operation of the Ohaus Moisture MB balances for measurement of volatile contents, in POROS Resins. This includes navigation and recipe selection as well as testing procedures. This model is currently only used at Bedford location.",OJT,LSG-BED-QC-OJT-0047,1,LOSS ON DRYING - TEST & OPER OF OHAUS B (Bedford and Chelmsford MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0031,,,Yes,10-Apr-25
LOSS ON DRYING - OHAUS Balance (Bedford QC),CUR-LSG-BED-QC-0025,CUR-LSG-BED-QC-5015,QC Extractable Testing Curriculum (Bedford QC Analytics),"Training should cover the operation of the Ohaus Moisture MB balances for measurement of volatile contents, in POROS Resins. This includes navigation and recipe selection as well as testing procedures. This model is currently only used at Bedford location.",DOC,LSG-BED-BED3026,F,BED3026 LOSS ON DRYING - TEST & OPER OF OHAUS B (PPA MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0031,,,Yes,10-Apr-25
,,CUR-LSG-BED-QC-5016,QC Inspection Curriculum - 2P & 220 Mill (Bedford QC Analytics),Level Tech II +. Covers raw material and finished goods inspection at the 2 Preston Court and 220 Mill Rd locations.,,,,,,,,,,,Yes,16-Apr-25
2P and 220 Mill Finished Good Inspection (Bedford QC),CUR-LSG-BED-QC-5016,CUR-LSG-BED-QC-5016,QC Inspection Curriculum - 2P & 220 Mill (Bedford QC Analytics),Training to cover finished goods inspection process and requirements specific to location - covers both 2 Preston Court and 220 Mill Rd locations for POROS production.,OJT,LSG-BED-QC-OJT-0004,1,2P Finished Good Inspection (Bedford MA Site),Days,28,10-Apr-25,CUR-LSG-BED-QC-0003,,,Yes,10-Apr-25
2P and 220 Mill Finished Good Inspection (Bedford QC),CUR-LSG-BED-QC-5016,CUR-LSG-BED-QC-5016,QC Inspection Curriculum - 2P & 220 Mill (Bedford QC Analytics),Training to cover finished goods inspection process and requirements specific to location - covers both 2 Preston Court and 220 Mill Rd locations for POROS production.,DOC,LSG-BED-8-0357-70-0899,E,8-0357-70-0899 BEDFORD FINISHED PRODUCT VISUAL INSP FRM (PPA MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0003,,,Yes,10-Apr-25
